time,city,region,latitude,longitude,temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,sunshine_duration,daylight_duration,precipitation_hours,isa,isa_scaled,is_harmattan,is_dry_season,is_stagnant,is_no_rain,pm25_proxy,month,year
2023-10-13,Foumban,Ouest,5.72,10.9167,21.3,25.8,17.9,11.9,11.9,11.7,32.0,43,22.97,4.29,32143.01,43229.75,16,0.0,0.0,0,0,0,0,10.450516317991632,10,2023
2023-10-14,Foumban,Ouest,5.72,10.9167,21.7,27.1,18.4,8.6,8.6,15.3,31.0,26,21.26,4.2,37759.61,43211.65,12,0.009150326797385623,0.06646935503761255,0,0,0,0,11.097975356685662,10,2023
2023-10-15,Foumban,Ouest,5.72,10.9167,21.7,27.4,18.9,13.4,13.4,11.2,33.1,336,22.94,4.37,36349.17,43193.62,10,0.0,0.0,0,0,0,0,10.57719748953975,10,2023
2023-10-16,Foumban,Ouest,5.72,10.9167,21.0,26.3,18.1,3.3,3.3,14.1,35.6,61,19.88,3.72,31521.06,43175.67,10,0.04751773049645391,0.3451759668138633,0,0,0,0,13.957388589214057,10,2023
2023-10-17,Foumban,Ouest,5.72,10.9167,21.6,26.1,17.7,8.9,8.9,11.9,28.1,26,24.22,4.6,38047.43,43157.82,5,0.009243697478991595,0.06714761376248612,0,0,0,0,11.577972201969919,10,2023
2023-10-18,Foumban,Ouest,5.72,10.9167,22.2,27.0,19.0,0.3,0.3,9.7,31.7,77,18.15,3.64,28925.16,43140.08,3,0.1,0.7264150943396227,0,0,0,0,18.62047234546459,10,2023
2023-10-19,Foumban,Ouest,5.72,10.9167,22.2,26.5,19.5,2.0,2.0,11.7,31.0,110,23.1,4.28,37178.97,43122.47,4,0.06837606837606838,0.49669408159974204,0,0,0,0,16.699026887146694,10,2023
2023-10-20,Foumban,Ouest,5.72,10.9167,22.6,27.2,18.4,2.9,2.9,12.2,33.5,63,24.7,4.68,39183.64,43105.01,5,0.058196721311475415,0.42274976801732145,0,0,0,0,16.22869930825807,10,2023
2023-10-21,Foumban,Ouest,5.72,10.9167,21.0,26.3,18.1,11.1,11.1,10.7,32.8,356,18.24,3.47,25343.28,43087.69,5,0.0,0.0,0,0,0,0,9.533247698744768,10,2023
2023-10-22,Foumban,Ouest,5.72,10.9167,21.4,26.2,18.0,3.1,3.1,12.1,36.0,65,19.77,3.76,26539.88,43070.55,7,0.05702479338842975,0.4142367066895369,0,0,0,0,14.895148430065236,10,2023
2023-10-23,Foumban,Ouest,5.72,10.9167,21.8,26.9,17.6,2.5,2.5,12.2,34.2,86,23.57,4.49,37856.99,43053.6,6,0.06147540983606558,0.4465666563563255,0,0,0,0,16.077692763305194,10,2023
2023-10-24,Foumban,Ouest,5.72,10.9167,22.4,27.5,18.6,1.0,1.0,12.4,33.8,37,24.4,4.77,35357.66,43036.85,4,0.07258064516129033,0.5272367620206939,0,0,0,0,17.389954951779707,10,2023
2023-10-25,Foumban,Ouest,5.72,10.9167,21.9,26.9,18.0,4.6,4.6,8.3,26.6,127,23.63,4.59,14250.27,43020.29,3,0.06506024096385542,0.47260741077517615,0,0,0,0,16.443219473235168,10,2023
2023-10-26,Foumban,Ouest,5.72,10.9167,21.0,24.2,18.9,0.7,0.7,7.9,26.6,112,12.45,2.43,18000.0,43003.79,4,0.11772151898734176,0.8551468832099355,0,0,0,0,18.777276406050607,10,2023
2023-10-27,Foumban,Ouest,5.72,10.9167,21.3,25.8,18.5,5.2,5.2,12.6,36.4,104,20.6,3.92,29921.51,42987.32,8,0.03809523809523809,0.27672955974842767,0,0,0,0,13.362483587274019,10,2023
2023-10-28,Foumban,Ouest,5.72,10.9167,22.1,27.2,18.0,2.1,2.1,14.9,38.2,52,23.57,4.59,37387.82,42970.9,3,0.05302013422818792,0.3851462580726859,0,0,0,0,15.44464798390152,10,2023
2023-10-29,Foumban,Ouest,5.72,10.9167,21.6,27.2,18.0,23.5,23.5,14.1,38.5,16,22.57,4.3,26282.86,42954.55,9,0.0,0.0,0,0,0,0,10.481665271966527,10,2023
2023-10-30,Foumban,Ouest,5.72,10.9167,21.9,27.3,18.7,5.3,5.3,15.6,44.3,26,20.22,4.2,37625.16,42938.28,4,0.03012820512820513,0.21885582970488632,0,0,0,0,12.829960333027675,10,2023
2023-10-31,Foumban,Ouest,5.72,10.9167,22.2,27.8,18.7,4.2,4.2,13.3,38.2,357,21.71,4.28,17848.55,42922.11,4,0.04360902255639097,0.31678252234359483,0,0,0,0,14.33071579113569,10,2023
2023-11-01,Foumban,Ouest,5.72,10.9167,21.3,25.4,18.7,8.6,8.6,8.0,20.9,298,10.37,2.17,29060.59,42906.06,10,0.0175,0.12712264150943398,0,1,0,0,13.781280066314045,11,2023
2023-11-02,Foumban,Ouest,5.72,10.9167,22.4,27.7,18.2,4.2,4.2,9.7,29.9,145,23.66,4.67,34687.82,42890.13,2,0.05979381443298969,0.434351293522661,0,1,0,0,20.14986489465687,11,2023
2023-11-03,Foumban,Ouest,5.72,10.9167,21.1,26.0,18.6,11.7,11.7,14.5,30.6,100,18.69,3.52,19950.34,42874.36,12,0.0,0.0,0,1,0,0,13.638030125523015,11,2023
2023-11-04,Foumban,Ouest,5.72,10.9167,21.1,25.8,17.8,5.3,5.3,9.9,24.8,59,20.88,3.97,31395.81,42858.74,11,0.04747474747474747,0.34486373165618445,0,1,0,0,18.169269382384677,11,2023
2023-11-05,Foumban,Ouest,5.72,10.9167,21.3,26.0,17.4,5.2,5.2,10.2,28.1,39,22.44,4.22,39033.22,42843.3,8,0.04705882352941177,0.34184239733629307,0,1,0,0,18.462992450043885,11,2023
2023-11-06,Foumban,Ouest,5.72,10.9167,21.8,27.0,17.8,3.9,3.9,13.5,35.6,14,21.52,4.17,33815.61,42828.07,6,0.04518518518518518,0.32823200559049615,0,1,0,0,18.30409034323658,11,2023
2023-11-07,Foumban,Ouest,5.72,10.9167,22.1,26.6,18.3,2.7,2.7,11.7,34.9,168,19.67,3.87,23814.06,42813.04,1,0.062393162393162394,0.45323334945976457,0,1,0,0,19.57344538180169,11,2023
2023-11-08,Foumban,Ouest,5.72,10.9167,22.5,27.1,18.7,0.1,0.1,11.3,32.0,87,22.48,4.43,38294.57,42798.25,1,0.08761061946902654,0.636416764067457,0,1,0,0,22.393309955420364,11,2023
2023-11-09,Foumban,Ouest,5.72,10.9167,22.5,27.1,19.1,0.1,0.1,11.3,36.0,89,19.9,4.0,31422.72,42783.7,1,0.08761061946902654,0.636416764067457,0,1,0,0,21.944490708558437,11,2023
2023-11-10,Foumban,Ouest,5.72,10.9167,21.3,26.0,18.8,1.1,1.1,12.4,28.4,79,14.94,2.92,10551.59,42769.41,2,0.0717741935483871,0.5213785757760195,0,1,0,0,19.305719478349893,11,2023
2023-11-11,Foumban,Ouest,5.72,10.9167,21.4,26.8,18.4,6.6,6.6,10.0,28.8,25,19.93,3.88,33724.76,42755.41,8,0.03400000000000001,0.2469811320754718,0,1,0,0,16.9289819531065,11,2023
2023-11-12,Foumban,Ouest,5.72,10.9167,20.9,24.1,18.5,3.8,3.8,15.9,41.0,60,16.99,3.9,26768.8,42741.72,10,0.0389937106918239,0.2832562003085321,0,1,0,0,16.774237583618703,11,2023
2023-11-13,Foumban,Ouest,5.72,10.9167,21.8,25.8,18.6,2.8,2.8,12.0,31.0,64,19.66,3.75,15116.78,42728.34,3,0.06,0.4358490566037736,0,1,0,0,19.256527591379175,11,2023
2023-11-14,Foumban,Ouest,5.72,10.9167,21.8,26.8,18.4,15.2,15.2,13.2,31.0,34,21.43,4.13,36158.87,42715.28,11,0.0,0.0,0,1,0,0,14.34614979079498,11,2023
2023-11-15,Foumban,Ouest,5.72,10.9167,20.3,22.5,19.1,21.7,21.7,9.3,20.9,344,5.77,1.29,218.75,42702.4,17,0.0,0.0,0,1,0,0,11.139721338912134,11,2023
2023-11-16,Foumban,Ouest,5.72,10.9167,22.9,27.1,18.6,1.6,1.6,16.8,43.2,57,20.83,4.24,37451.12,42689.68,8,0.049999999999999996,0.3632075471698113,0,1,0,0,18.95966378779506,11,2023
2023-11-17,Foumban,Ouest,5.72,10.9167,22.1,26.8,18.7,4.0,4.0,12.6,33.5,36,19.21,3.84,28354.42,42677.15,3,0.047619047619047616,0.34591194968553457,0,1,0,0,18.212099881582063,11,2023
2023-11-18,Foumban,Ouest,5.72,10.9167,22.5,26.5,18.8,0.2,0.2,14.5,33.5,23,21.59,4.31,37668.66,42664.82,2,0.06758620689655172,0.49095640858815875,0,1,0,0,20.496927112262927,11,2023
2023-11-19,Foumban,Ouest,5.72,10.9167,22.8,27.3,18.5,0.0,0.0,12.4,32.0,64,22.82,4.55,38477.25,42652.69,0,0.08064516129032258,0.5858186244674376,0,1,0,1,26.44414566934147,11,2023
2023-11-20,Foumban,Ouest,5.72,10.9167,22.8,27.0,19.2,0.0,0.0,10.7,27.4,106,21.44,4.3,37398.17,42640.78,0,0.09345794392523366,0.6788926115323577,0,1,0,1,27.3181674053339,11,2023
2023-11-21,Foumban,Ouest,5.72,10.9167,22.3,27.5,17.5,0.0,0.0,10.1,24.5,52,22.5,4.44,36589.25,42629.12,0,0.09900990099009901,0.7192228656827948,0,1,0,1,27.831395727105672,11,2023
2023-11-22,Foumban,Ouest,5.72,10.9167,20.3,23.4,17.6,0.0,0.0,8.4,20.2,299,10.87,2.15,5771.94,42617.71,0,0.11904761904761904,0.8647798742138365,0,1,0,1,26.905680666298256,11,2023
2023-11-23,Foumban,Ouest,5.72,10.9167,20.5,24.5,16.8,0.0,0.0,9.2,23.8,207,14.47,2.8,34392.27,42606.58,0,0.10869565217391305,0.7895816242821987,0,1,0,1,26.69656108134454,11,2023
2023-11-24,Foumban,Ouest,5.72,10.9167,21.0,25.7,18.4,4.6,4.6,7.6,23.0,276,16.37,3.19,32228.74,42595.73,6,0.07105263157894737,0.5161370407149951,0,1,0,0,19.40601854715735,11,2023
2023-11-25,Foumban,Ouest,5.72,10.9167,21.4,26.0,18.1,3.4,3.4,11.2,29.5,5,18.63,3.6,31220.4,42585.19,7,0.058928571428571434,0.4280660377358491,0,1,0,0,18.866984921449436,11,2023
2023-11-26,Foumban,Ouest,5.72,10.9167,21.1,26.3,18.1,4.2,4.2,8.7,30.6,217,19.63,3.75,22896.61,42574.96,6,0.06666666666666667,0.48427672955974843,0,1,0,0,19.62314083839899,11,2023
2023-11-27,Foumban,Ouest,5.72,10.9167,22.1,28.0,16.5,0.0,0.0,13.5,31.7,119,21.59,4.47,38141.87,42565.07,0,0.07407407407407407,0.5380852550663872,0,1,0,1,25.464873270001668,11,2023
2023-11-28,Foumban,Ouest,5.72,10.9167,21.7,27.3,17.3,0.1,0.1,11.6,28.1,164,22.2,4.21,37966.86,42555.54,1,0.0853448275862069,0.6199577098243332,0,1,0,0,21.882825572285302,11,2023
2023-11-29,Foumban,Ouest,5.72,10.9167,21.4,27.0,15.9,0.2,0.2,10.9,25.9,119,21.1,4.2,37892.05,42546.36,1,0.08990825688073394,0.6531071490392937,0,1,0,0,22.023528466295794,11,2023
2023-11-30,Foumban,Ouest,5.72,10.9167,21.6,27.2,16.8,0.0,0.0,14.0,33.5,71,21.53,4.32,38949.85,42537.57,0,0.07142857142857142,0.5188679245283019,0,1,0,1,25.05422764664088,11,2023
2023-12-01,Foumban,Ouest,5.72,10.9167,22.6,27.8,18.0,0.0,0.0,13.8,32.8,60,21.31,4.39,37225.97,42529.18,0,0.07246376811594203,0.5263877495214657,0,1,0,1,25.421127471245036,12,2023
2023-12-02,Foumban,Ouest,5.72,10.9167,21.5,27.5,16.6,0.0,0.0,10.2,23.8,174,20.48,5.1,37401.33,42521.21,0,0.09803921568627452,0.7121716611172773,0,1,0,1,27.294913489892682,12,2023
2023-12-03,Foumban,Ouest,5.72,10.9167,22.1,28.4,17.5,0.0,0.0,11.1,28.1,273,20.8,4.45,33298.09,42513.67,0,0.0900900900900901,0.6544280129185791,0,1,0,1,26.73919054832839,12,2023
2023-12-04,Foumban,Ouest,5.72,10.9167,21.5,26.9,17.0,0.0,0.0,10.7,28.1,92,21.77,4.36,38648.52,42506.57,0,0.09345794392523366,0.6788926115323577,0,1,0,1,26.986274518304608,12,2023
2023-12-05,Foumban,Ouest,5.72,10.9167,22.1,27.4,17.4,0.0,0.0,12.3,29.9,53,21.62,4.44,37460.08,42499.81,0,0.08130081300813008,0.5905813775118883,0,1,0,1,26.095145567799563,12,2023
2023-12-06,Foumban,Ouest,5.72,10.9167,22.0,27.1,18.0,0.0,0.0,12.5,30.2,55,19.5,4.7,30139.21,42493.39,0,0.08,0.5811320754716982,0,1,0,1,25.66882339938423,12,2023
2023-12-07,Foumban,Ouest,5.72,10.9167,22.4,26.5,18.3,0.0,0.0,13.5,31.7,79,19.29,3.9,31564.29,42487.32,0,0.07407407407407407,0.5380852550663872,0,1,0,1,25.128629755357316,12,2023
2023-12-08,Foumban,Ouest,5.72,10.9167,22.1,27.5,17.8,0.0,0.0,9.9,25.9,54,20.66,4.3,38280.44,42481.6,0,0.10101010101010101,0.7337526205450734,0,1,0,1,27.648997973737533,12,2023
2023-12-09,Foumban,Ouest,5.72,10.9167,22.0,27.9,17.2,0.0,0.0,10.0,25.2,67,21.88,4.68,38861.36,42476.23,0,0.1,0.7264150943396227,0,1,0,1,27.767913349648694,12,2023
2023-12-10,Foumban,Ouest,5.72,10.9167,22.0,27.8,16.5,0.0,0.0,11.5,28.8,11,21.88,4.66,38571.46,42471.23,0,0.08695652173913043,0.6316652994257589,0,1,0,1,26.628115810682328,12,2023
2023-12-11,Foumban,Ouest,5.72,10.9167,22.4,27.7,17.6,0.0,0.0,10.7,26.3,42,21.64,4.74,38807.84,42466.59,0,0.09345794392523366,0.6788926115323577,0,1,0,1,27.28989292834645,12,2023
2023-12-12,Foumban,Ouest,5.72,10.9167,21.3,27.0,15.7,0.0,0.0,9.8,25.6,132,21.1,4.33,38581.44,42462.33,0,0.1020408163265306,0.7412398921832883,0,1,0,1,27.56932138402373,12,2023
2023-12-13,Foumban,Ouest,5.72,10.9167,22.0,27.3,15.9,0.0,0.0,12.5,31.0,78,21.7,4.7,38860.91,42458.46,0,0.08,0.5811320754716982,0,1,0,1,26.000204152522304,12,2023
2023-12-14,Foumban,Ouest,5.72,10.9167,21.7,27.3,16.8,0.0,0.0,13.9,33.8,21,21.47,4.62,38888.27,42454.98,0,0.07194244604316546,0.5226007872946926,0,1,0,1,25.1619843429338,12,2023
2023-12-15,Foumban,Ouest,5.72,10.9167,21.8,27.5,17.0,0.0,0.0,12.0,29.9,44,21.65,4.69,38916.09,42451.89,0,0.08333333333333333,0.6053459119496856,0,1,0,1,26.221838809505016,12,2023
2023-12-16,Foumban,Ouest,5.72,10.9167,22.0,28.0,16.1,0.0,0.0,10.2,26.6,74,21.61,4.61,38944.27,42449.2,0,0.09803921568627452,0.7121716611172773,0,1,0,1,27.5465226949136,12,2023
2023-12-17,Foumban,Ouest,5.72,10.9167,22.6,28.0,17.3,0.0,0.0,14.9,35.6,32,21.71,4.75,38972.73,42446.93,0,0.06711409395973154,0.4875269089527669,0,1,0,1,25.065448430445755,12,2023
2023-12-18,Foumban,Ouest,5.72,10.9167,23.9,29.1,18.2,0.0,0.0,13.0,32.0,76,20.91,4.85,39001.39,42445.07,0,0.07692307692307693,0.5587808417997098,0,1,0,1,26.203993532558858,12,2023
2023-12-19,Foumban,Ouest,5.72,10.9167,23.1,29.0,16.6,0.0,0.0,11.8,30.6,46,21.36,4.83,39030.15,42443.63,0,0.0847457627118644,0.6156060121522225,0,1,0,1,26.71087800356726,12,2023
2023-12-20,Foumban,Ouest,5.72,10.9167,22.1,28.8,15.8,0.0,0.0,10.9,25.2,20,21.45,4.62,38464.18,42442.61,0,0.09174311926605504,0.6664358663666262,0,1,0,1,27.004992739495748,12,2023
2023-12-21,Foumban,Ouest,5.72,10.9167,22.7,29.1,16.7,0.0,0.0,10.7,29.2,194,21.45,4.9,39087.68,42442.03,0,0.09345794392523366,0.6788926115323577,0,1,0,1,27.373673681484526,12,2023
2023-12-22,Foumban,Ouest,5.72,10.9167,23.4,29.0,17.9,0.0,0.0,12.5,33.1,16,20.95,4.76,35565.97,42441.89,0,0.08,0.5811320754716982,0,1,0,1,26.31563344122523,12,2023
2023-12-23,Foumban,Ouest,5.72,10.9167,23.3,29.0,18.0,0.0,0.0,12.1,30.6,106,21.46,5.0,39144.63,42442.19,0,0.08264462809917356,0.6003430531732419,0,1,0,1,26.626585257325765,12,2023
2023-12-24,Foumban,Ouest,5.72,10.9167,23.2,29.2,18.3,0.0,0.0,11.4,29.2,67,21.77,5.9,39172.97,42442.94,0,0.08771929824561403,0.6372062231049321,0,1,0,1,27.211637857175504,12,2023
2023-12-25,Foumban,Ouest,5.72,10.9167,23.3,29.5,18.0,0.0,0.0,11.4,29.9,29,21.48,5.1,39202.01,42444.14,0,0.08771929824561403,0.6372062231049321,0,1,0,1,27.085955848807302,12,2023
2023-12-26,Foumban,Ouest,5.72,10.9167,23.1,28.5,18.0,0.0,0.0,9.2,23.8,126,21.65,4.84,39231.71,42445.8,0,0.10869565217391305,0.7895816242821987,0,1,0,1,28.843667357495175,12,2023
2023-12-27,Foumban,Ouest,5.72,10.9167,21.9,27.9,17.1,0.0,0.0,8.9,25.2,118,21.16,4.51,38926.67,42447.9,0,0.11235955056179775,0.8161967352130591,0,1,0,1,28.68304115728474,12,2023
2023-12-28,Foumban,Ouest,5.72,10.9167,22.1,28.2,15.9,0.0,0.0,9.1,24.8,357,21.57,4.77,38928.05,42450.43,0,0.10989010989010989,0.7982583454281568,0,1,0,1,28.625937802041648,12,2023
2023-12-29,Foumban,Ouest,5.72,10.9167,22.3,28.6,16.6,0.0,0.0,10.8,28.8,125,21.55,4.91,39323.9,42453.39,0,0.09259259259259259,0.672606568832984,0,1,0,1,27.19470393059832,12,2023
2023-12-30,Foumban,Ouest,5.72,10.9167,22.7,28.5,17.7,0.0,0.0,11.1,29.5,124,21.63,4.96,39355.36,42456.78,0,0.0900900900900901,0.6544280129185791,0,1,0,1,27.115611468830483,12,2023
2023-12-31,Foumban,Ouest,5.72,10.9167,22.8,29.0,17.0,0.0,0.0,13.6,33.8,36,21.68,5.2,39387.04,42460.57,0,0.07352941176470588,0.5341287458379579,0,1,0,1,25.743151644616166,12,2023
2024-01-01,Foumban,Ouest,5.72,10.9167,23.1,28.9,17.8,0.0,0.0,12.3,31.3,54,21.78,4.98,39418.86,42464.77,0,0.08130081300813008,0.5905813775118883,0,1,0,1,26.494845986209604,1,2024
2024-01-02,Foumban,Ouest,5.72,10.9167,23.5,29.7,17.5,0.0,0.0,11.6,30.2,49,21.7,5.7,39450.71,42469.37,0,0.08620689655172414,0.6262199089134679,0,1,0,1,27.13125815382354,1,2024
2024-01-03,Foumban,Ouest,5.72,10.9167,22.7,29.8,16.1,0.0,0.0,10.5,26.3,165,21.33,4.82,39283.47,42474.35,0,0.09523809523809523,0.6918238993710691,0,1,0,1,27.49957382174153,1,2024
2024-01-04,Foumban,Ouest,5.72,10.9167,22.7,29.2,17.0,0.0,0.0,13.0,32.8,47,21.79,5.2,34501.1,42479.71,0,0.07692307692307693,0.5587808417997098,0,1,0,1,26.025545833814093,1,2024
2024-01-05,Foumban,Ouest,5.72,10.9167,23.9,29.2,19.0,0.0,0.0,10.1,27.7,108,21.99,5.1,36007.74,42485.46,0,0.09900990099009901,0.7192228656827948,0,1,0,1,28.32697564342366,1,2024
2024-01-06,Foumban,Ouest,5.72,10.9167,23.3,29.1,17.5,0.0,0.0,13.5,34.9,53,21.99,4.99,39576.77,42491.56,0,0.07407407407407407,0.5380852550663872,0,1,0,1,25.95792431602677,1,2024
2024-01-07,Foumban,Ouest,5.72,10.9167,23.2,29.8,16.5,0.0,0.0,10.7,28.8,94,22.28,5.26,39600.0,42498.02,0,0.09345794392523366,0.6788926115323577,0,1,0,1,27.69909460198662,1,2024
2024-01-08,Foumban,Ouest,5.72,10.9167,22.7,29.8,16.6,0.0,0.0,10.5,26.3,140,22.37,5.14,39600.0,42504.83,0,0.09523809523809523,0.6918238993710691,0,1,0,1,27.701026541406804,1,2024
2024-01-09,Foumban,Ouest,5.72,10.9167,22.6,29.1,16.8,0.0,0.0,8.6,23.4,150,22.33,4.99,39600.0,42511.98,0,0.11627906976744186,0.8446687143483985,0,1,0,1,29.478139216532245,1,2024
2024-01-10,Foumban,Ouest,5.72,10.9167,23.0,30.2,15.8,0.0,0.0,11.2,26.3,308,22.44,5.42,39600.0,42519.46,0,0.09107142857142858,0.661556603773585,0,1,0,1,27.47756292729139,1,2024
2024-01-11,Foumban,Ouest,5.72,10.9167,22.7,30.1,15.8,0.0,0.0,11.5,24.8,186,22.24,5.55,37136.8,42527.27,0,0.08782608695652176,0.6379819524200167,0,1,0,1,27.092741588036017,1,2024
2024-01-12,Foumban,Ouest,5.72,10.9167,23.1,29.8,17.1,0.0,0.0,10.8,28.1,112,22.19,5.28,39122.73,42535.39,0,0.09259259259259259,0.672606568832984,0,1,0,1,27.582905604238487,1,2024
2024-01-13,Foumban,Ouest,5.72,10.9167,23.1,29.0,17.4,0.0,0.0,11.6,29.5,104,22.1,5.1,39600.0,42543.83,0,0.08620689655172414,0.6262199089134679,0,1,0,1,26.987509199848642,1,2024
2024-01-14,Foumban,Ouest,5.72,10.9167,22.6,29.9,15.1,0.0,0.0,10.1,25.6,87,22.64,5.3,39600.0,42552.69,0,0.09900990099009901,0.7192228656827948,0,1,0,1,28.06288359321446,1,2024
2024-01-15,Foumban,Ouest,5.72,10.9167,23.0,29.5,16.6,0.0,0.0,12.1,28.4,108,22.52,5.36,39600.0,42561.98,0,0.08264462809917356,0.6003430531732419,0,1,0,1,26.746650529292292,1,2024
2024-01-16,Foumban,Ouest,5.72,10.9167,22.7,29.5,17.2,0.0,0.0,10.0,26.6,124,22.47,5.34,39600.0,42571.67,0,0.1,0.7264150943396227,0,1,0,1,28.159183642535723,1,2024
2024-01-17,Foumban,Ouest,5.72,10.9167,22.4,29.1,16.9,0.0,0.0,10.3,25.2,135,22.64,5.17,39600.0,42581.75,0,0.0970873786407767,0.7052573731452647,0,1,0,1,27.817097682764096,1,2024
2024-01-18,Foumban,Ouest,5.72,10.9167,22.3,29.0,16.5,0.0,0.0,9.4,27.0,91,22.62,5.1,39600.0,42592.19,0,0.10638297872340426,0.7727820152549177,0,1,0,1,28.584580835778677,1,2024
2024-01-19,Foumban,Ouest,5.72,10.9167,23.3,29.5,17.1,0.0,0.0,10.5,28.8,57,22.65,5.4,39600.0,42603.0,0,0.09523809523809523,0.6918238993710691,0,1,0,1,27.959602273624377,1,2024
2024-01-20,Foumban,Ouest,5.72,10.9167,23.5,30.2,16.6,0.0,0.0,10.2,27.7,21,22.77,5.6,39600.0,42614.13,0,0.10000000000000002,0.7264150943396228,0,1,0,1,28.480771927054555,1,2024
2024-01-21,Foumban,Ouest,5.72,10.9167,22.5,29.9,15.8,0.0,0.0,9.3,24.8,149,22.91,5.22,39600.0,42625.59,0,0.1075268817204301,0.7810914992899168,0,1,0,1,28.804776652566865,1,2024
2024-01-22,Foumban,Ouest,5.72,10.9167,23.0,29.4,17.5,0.0,0.0,12.0,27.4,129,22.71,5.24,39600.0,42637.35,0,0.08333333333333333,0.6053459119496856,0,1,0,1,26.818504081471538,1,2024
2024-01-23,Foumban,Ouest,5.72,10.9167,22.7,29.1,18.4,0.0,0.0,12.7,30.2,219,14.77,3.8,28700.07,42649.4,0,0.07874015748031496,0.5719803892437973,0,1,0,1,24.930534545402555,1,2024
2024-01-24,Foumban,Ouest,5.72,10.9167,24.2,30.6,18.4,0.0,0.0,12.7,32.4,17,22.6,5.64,39446.6,42661.71,0,0.08346456692913386,0.6062992125984252,0,1,0,1,27.229374651599514,1,2024
2024-01-25,Foumban,Ouest,5.72,10.9167,23.7,30.2,16.5,0.0,0.0,11.6,28.1,120,22.56,5.38,39600.0,42674.29,0,0.08793103448275863,0.6387443070917372,0,1,0,1,27.426290680916743,1,2024
2024-01-26,Foumban,Ouest,5.72,10.9167,23.5,29.5,18.3,0.0,0.0,10.9,29.5,90,22.73,5.26,39600.0,42687.1,0,0.09174311926605504,0.6664358663666262,0,1,0,1,27.707396086776082,1,2024
2024-01-27,Foumban,Ouest,5.72,10.9167,23.6,29.9,17.9,0.0,0.0,11.0,29.9,48,22.68,5.31,39600.0,42700.12,0,0.09090909090909091,0.6603773584905661,0,1,0,1,27.664162611510225,1,2024
2024-01-28,Foumban,Ouest,5.72,10.9167,23.9,30.0,17.3,0.0,0.0,10.6,28.1,51,22.71,5.38,39600.0,42713.36,0,0.09433962264150944,0.6852972588109648,0,1,0,1,28.06752024380689,1,2024
2024-01-29,Foumban,Ouest,5.72,10.9167,23.7,30.0,18.5,0.0,0.0,10.8,29.5,95,22.67,5.47,39600.0,42726.79,0,0.09259259259259259,0.672606568832984,0,1,0,1,27.861806859468608,1,2024
2024-01-30,Foumban,Ouest,5.72,10.9167,24.9,30.5,19.8,0.0,0.0,11.2,31.7,16,22.58,5.44,39600.0,42740.4,0,0.09375,0.6810141509433962,0,1,0,1,28.30494135943791,1,2024
2024-01-31,Foumban,Ouest,5.72,10.9167,24.7,31.2,18.9,0.0,0.0,11.4,31.7,83,22.87,5.49,39600.0,42754.16,0,0.0982456140350877,0.713670969877524,0,1,0,1,28.687505195015643,1,2024
2024-02-01,Foumban,Ouest,5.72,10.9167,24.3,31.0,18.2,0.0,0.0,11.6,31.0,96,22.54,5.43,38732.73,42768.07,0,0.09482758620689656,0.6888418998048147,0,1,0,1,28.21144924117242,2,2024
2024-02-02,Foumban,Ouest,5.72,10.9167,25.2,30.8,20.9,0.0,0.0,13.0,32.8,115,23.8,5.62,39600.0,42782.13,0,0.08307692307692309,0.6034833091436866,0,1,0,1,27.67353694821796,2,2024
2024-02-03,Foumban,Ouest,5.72,10.9167,24.6,30.6,19.1,0.0,0.0,11.4,30.6,82,23.7,5.48,39600.0,42796.48,0,0.09298245614035087,0.6754385964912281,0,1,0,1,28.32233763488218,2,2024
2024-02-04,Foumban,Ouest,5.72,10.9167,24.3,30.2,18.9,0.0,0.0,13.7,34.6,70,24.2,5.54,39600.0,42811.14,0,0.07445255474452556,0.5408345957857046,0,1,0,1,26.700803433947282,2,2024
2024-02-05,Foumban,Ouest,5.72,10.9167,24.7,30.5,18.5,0.0,0.0,12.7,33.5,89,23.13,5.73,39600.0,42826.09,0,0.08267716535433071,0.6005794087059874,0,1,0,1,27.40316964087352,2,2024
2024-02-06,Foumban,Ouest,5.72,10.9167,24.3,30.7,18.4,0.0,0.0,12.6,32.0,79,22.62,5.64,37825.05,42841.31,0,0.0849206349206349,0.6168763102725365,0,1,0,1,27.389312375990105,2,2024
2024-02-07,Foumban,Ouest,5.72,10.9167,24.9,31.1,17.8,0.0,0.0,12.0,30.2,93,23.24,5.81,39600.0,42856.77,0,0.0925,0.671933962264151,0,1,0,1,28.34719332122839,2,2024
2024-02-08,Foumban,Ouest,5.72,10.9167,25.0,31.5,18.5,0.0,0.0,9.4,27.4,130,23.45,5.68,39600.0,42872.47,0,0.12234042553191489,0.8886993175431553,0,1,0,1,30.99180938373962,2,2024
2024-02-09,Foumban,Ouest,5.72,10.9167,24.5,31.5,18.0,0.0,0.0,11.2,27.7,150,23.27,5.74,39600.0,42888.39,0,0.10267857142857142,0.745872641509434,0,1,0,1,29.109176300623666,2,2024
2024-02-10,Foumban,Ouest,5.72,10.9167,25.5,31.6,19.9,0.0,0.0,12.5,28.1,96,23.14,5.73,39499.7,42904.5,0,0.09280000000000001,0.67411320754717,0,1,0,1,28.52708150311834,2,2024
